epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,2080.19,0.99758,1.42839,0.76843,1.03244,0.6109,0.42469,0.42901,0.26353,0.58994,0.44347,0.45682,0.23382,1.9994,2.96447,2.12081,1.88734,0.000505974,0.000505974,0.000505974
122,2097.09,1.03839,1.47625,0.80268,1.04048,0.43537,0.4516,0.42212,0.26559,0.40561,0.44566,0.40077,0.22044,1.96392,2.86235,2.11074,1.87898,0.000502176,0.000502176,0.000502176
123,2114.23,1.02934,1.50384,0.78831,1.04122,0.4732,0.41476,0.38971,0.23442,0.43422,0.45652,0.42449,0.23891,2.06574,2.74749,2.34527,1.91195,0.000498366,0.000498366,0.000498366
124,2131.29,1.03001,1.46113,0.77961,1.04086,0.48799,0.4336,0.43281,0.25948,0.43612,0.43934,0.42699,0.22121,2.00255,2.91742,2.11425,1.86352,0.000494544,0.000494544,0.000494544
125,2148.22,0.99196,1.44701,0.77047,1.03983,0.54607,0.36358,0.3704,0.23788,0.45868,0.38449,0.36519,0.20764,1.91395,3.04403,2.33548,1.80401,0.000490711,0.000490711,0.000490711
126,2165.3,0.98176,1.45682,0.73828,1.02439,0.4652,0.41595,0.41107,0.27052,0.46347,0.41873,0.41079,0.22759,1.91422,3.08957,2.23293,1.74379,0.000486866,0.000486866,0.000486866
127,2182.2,0.99262,1.43185,0.7491,1.02489,0.43479,0.37919,0.41634,0.25547,0.4273,0.37469,0.4176,0.22981,1.89024,2.91529,2.49919,1.7645,0.00048301,0.00048301,0.00048301
128,2199.28,1.0163,1.45416,0.788,1.04136,0.35251,0.47114,0.4245,0.27065,0.3723,0.50504,0.43228,0.23267,1.77387,3.01605,2.16391,1.73747,0.000479144,0.000479144,0.000479144
129,2216.28,0.99958,1.44416,0.75648,1.0354,0.37655,0.40909,0.4004,0.24387,0.38396,0.48492,0.40566,0.21593,1.9266,3.02839,2.20643,1.80046,0.000475268,0.000475268,0.000475268
130,2233.38,0.99146,1.47291,0.75259,1.02065,0.46875,0.41098,0.3658,0.24352,0.505,0.47977,0.41396,0.22312,1.80568,2.96881,2.02964,1.74785,0.000471382,0.000471382,0.000471382
131,2250.36,0.9906,1.38308,0.73545,1.0347,0.43273,0.40472,0.41436,0.25899,0.4283,0.43948,0.4247,0.23879,1.82568,3.01221,2.01952,1.77806,0.000467488,0.000467488,0.000467488
132,2267.49,0.9924,1.4169,0.75272,1.03693,0.32548,0.39846,0.37547,0.21944,0.3868,0.45238,0.39634,0.20896,1.95078,2.94575,2.2838,1.81705,0.000463584,0.000463584,0.000463584
133,2284.43,0.94902,1.3921,0.72453,1.02188,0.64505,0.29855,0.31574,0.18983,0.32378,0.45839,0.37259,0.18826,2.03037,3.21436,2.65034,1.88972,0.000459673,0.000459673,0.000459673
134,2301.76,0.97231,1.41023,0.72604,1.02555,0.64765,0.30031,0.35925,0.24777,0.39288,0.42463,0.40033,0.23537,1.96875,3.11399,2.57417,1.80718,0.000455753,0.000455753,0.000455753
135,2318.69,0.97367,1.40198,0.73869,1.00889,0.34502,0.36418,0.3781,0.26423,0.36596,0.41856,0.40067,0.23819,1.98862,2.90531,2.46235,1.79867,0.000451826,0.000451826,0.000451826
136,2335.76,0.96814,1.39431,0.74816,1.01247,0.58826,0.38994,0.40103,0.24911,0.32376,0.49037,0.38429,0.23355,1.97761,2.93003,2.30543,1.88615,0.000447893,0.000447893,0.000447893
137,2352.87,0.96037,1.36669,0.72561,1.01457,0.37578,0.45694,0.41496,0.26821,0.39798,0.50882,0.43822,0.24245,1.92038,2.9037,2.30159,1.7873,0.000443952,0.000443952,0.000443952
138,2369.77,0.96168,1.3638,0.72635,1.01245,0.4769,0.36142,0.37463,0.23453,0.4447,0.34753,0.38418,0.20106,1.92476,3.0782,2.52738,1.87266,0.000440006,0.000440006,0.000440006
139,2386.7,0.95634,1.40209,0.71171,1.01929,0.3759,0.41588,0.41945,0.25873,0.45385,0.4343,0.43183,0.22972,1.80496,3.05392,2.34465,1.70973,0.000436054,0.000436054,0.000436054
140,2403.62,0.95941,1.39746,0.73839,1.00549,0.58855,0.37365,0.43001,0.26619,0.57148,0.36254,0.4177,0.23079,1.87079,3.05185,2.22491,1.78175,0.000432096,0.000432096,0.000432096
141,2420.57,0.93094,1.36603,0.70721,1.00481,0.48622,0.3908,0.39319,0.2577,0.40671,0.47593,0.41989,0.21341,1.84975,3.13676,2.19483,1.78742,0.000428134,0.000428134,0.000428134
142,2437.68,0.92999,1.35144,0.69369,0.9934,0.4109,0.41589,0.39338,0.24259,0.46749,0.48653,0.4444,0.23039,1.94417,3.13232,2.24296,1.8865,0.000424168,0.000424168,0.000424168
143,2454.65,0.92827,1.32065,0.6933,0.99531,0.49995,0.41948,0.42745,0.26139,0.54842,0.38436,0.41207,0.23189,1.89689,3.01813,2.17579,1.832,0.000420197,0.000420197,0.000420197
144,2471.67,0.90854,1.38862,0.67735,0.98915,0.43058,0.38747,0.38434,0.25801,0.37321,0.42636,0.3708,0.22737,1.90963,2.98479,2.40692,1.83884,0.000416223,0.000416223,0.000416223
145,2488.55,0.92681,1.34475,0.69679,1.00842,0.40148,0.43977,0.40421,0.25509,0.47227,0.5144,0.47278,0.25871,1.82535,2.9656,2.26402,1.74337,0.000412247,0.000412247,0.000412247
146,2505.65,0.91591,1.34359,0.67323,0.99776,0.54478,0.37584,0.38366,0.23285,0.50878,0.36709,0.40429,0.21306,1.95556,3.16353,2.26508,1.84589,0.000408267,0.000408267,0.000408267
147,2522.63,0.90927,1.32068,0.67722,0.99222,0.39732,0.40216,0.39466,0.25764,0.36473,0.37994,0.37179,0.21106,1.92116,3.06019,2.46091,1.71261,0.000404285,0.000404285,0.000404285
148,2539.58,0.90145,1.3192,0.67043,0.98705,0.47159,0.42469,0.45124,0.28336,0.45665,0.41204,0.44055,0.24336,1.80213,2.97494,2.2814,1.67231,0.000400302,0.000400302,0.000400302
149,2556.52,0.94206,1.35948,0.70716,0.99275,0.5384,0.39846,0.42854,0.27162,0.49649,0.3858,0.42094,0.22854,1.88122,3.02264,2.36537,1.71054,0.000396317,0.000396317,0.000396317
150,2573.55,0.92828,1.32523,0.69099,0.98918,0.47606,0.42921,0.44908,0.27769,0.52102,0.4855,0.4705,0.23525,1.87728,3.04797,2.2624,1.71225,0.000392331,0.000392331,0.000392331
151,2590.4,0.88036,1.27407,0.65356,0.97569,0.46267,0.41421,0.409,0.26862,0.52514,0.49446,0.44974,0.26945,1.77975,3.03592,2.29137,1.68451,0.000388345,0.000388345,0.000388345
152,2607.88,0.89058,1.29997,0.66038,0.98444,0.40572,0.38456,0.39188,0.23262,0.37558,0.3719,0.36674,0.20684,1.86895,3.02339,2.31811,1.83518,0.000384359,0.000384359,0.000384359
153,2624.8,0.89689,1.29365,0.65919,0.98206,0.459,0.37661,0.36824,0.18958,0.49044,0.43324,0.41579,0.20966,2.0532,3.01265,2.66073,1.89546,0.000380373,0.000380373,0.000380373
154,2641.82,0.90018,1.27763,0.661,0.98569,0.4978,0.41685,0.43479,0.26346,0.44552,0.46483,0.43166,0.2357,1.90272,3.16011,2.31391,1.79862,0.000376388,0.000376388,0.000376388
155,2658.81,0.89888,1.32755,0.65804,0.97665,0.3508,0.48627,0.3979,0.25631,0.42909,0.4304,0.41249,0.22574,1.86569,3.22487,2.34469,1.8023,0.000372405,0.000372405,0.000372405
156,2675.76,0.90025,1.29486,0.6687,0.98114,0.38216,0.43972,0.40165,0.24933,0.35744,0.40754,0.37104,0.2171,1.90381,3.11753,2.28192,1.74557,0.000368423,0.000368423,0.000368423
157,2692.66,0.90333,1.30972,0.66059,0.99297,0.6101,0.36716,0.43009,0.27268,0.57257,0.3565,0.41411,0.24414,1.81032,3.02805,2.20883,1.73709,0.000364443,0.000364443,0.000364443
158,2709.71,0.87652,1.28311,0.65995,0.97691,0.35844,0.42117,0.39831,0.25266,0.38293,0.44922,0.40874,0.23928,1.75601,3.05559,2.17278,1.72491,0.000360467,0.000360467,0.000360467
159,2726.84,0.88002,1.22563,0.6393,0.96961,0.63314,0.3198,0.38699,0.26473,0.48633,0.41481,0.39841,0.23048,1.83669,3.24719,2.26976,1.76039,0.000356493,0.000356493,0.000356493
160,2743.87,0.86172,1.27591,0.64045,0.96898,0.58519,0.35689,0.41866,0.27591,0.37598,0.47269,0.43593,0.25201,1.79041,3.28783,2.19415,1.79701,0.000352522,0.000352522,0.000352522
161,2760.78,0.86286,1.26553,0.61862,0.96684,0.39784,0.43736,0.40589,0.27755,0.35803,0.41518,0.39787,0.2526,1.80005,3.11867,1.99427,1.81388,0.000348556,0.000348556,0.000348556
162,2777.67,0.89019,1.30732,0.63597,0.97971,0.49814,0.40322,0.41795,0.27968,0.49062,0.44561,0.4527,0.27407,1.80421,3.11221,2.1153,1.77384,0.000344594,0.000344594,0.000344594
163,2795.31,0.884,1.26012,0.63724,0.97753,0.34279,0.47191,0.41709,0.28217,0.40359,0.46206,0.43679,0.24704,1.78806,3.15398,2.21513,1.76154,0.000340636,0.000340636,0.000340636
164,2812.33,0.85447,1.22317,0.61984,0.96982,0.37259,0.44394,0.42454,0.28535,0.46156,0.52579,0.47242,0.2667,1.75907,3.05546,2.29976,1.71788,0.000336684,0.000336684,0.000336684
165,2829.58,0.86112,1.27376,0.62869,0.96307,0.39544,0.43519,0.40511,0.27675,0.43519,0.47549,0.42543,0.26485,1.75926,3.00645,2.31011,1.70831,0.000332738,0.000332738,0.000332738
166,2846.58,0.85212,1.22695,0.61105,0.96908,0.28541,0.49485,0.38056,0.26206,0.29382,0.43918,0.37001,0.24107,1.84907,3.20269,2.54286,1.76817,0.000328797,0.000328797,0.000328797
167,2863.6,0.84598,1.1894,0.61277,0.95985,0.53348,0.41723,0.42297,0.2672,0.48855,0.39433,0.38969,0.21995,1.83535,3.25776,2.32534,1.79133,0.000324864,0.000324864,0.000324864
168,2880.61,0.84607,1.22456,0.61115,0.95756,0.3919,0.45581,0.3981,0.26838,0.41555,0.49694,0.42757,0.24645,1.8423,3.2485,2.23281,1.76035,0.000320937,0.000320937,0.000320937
169,2897.48,0.8421,1.24297,0.61141,0.97065,0.40695,0.39746,0.37544,0.25607,0.32367,0.43158,0.36248,0.21534,1.72173,3.10257,2.185,1.71118,0.000317017,0.000317017,0.000317017
170,2914.48,0.84482,1.25172,0.625,0.96705,0.36679,0.39543,0.36416,0.25913,0.40744,0.46324,0.40482,0.24962,1.80709,3.37214,2.35016,1.72076,0.000313106,0.000313106,0.000313106
171,2931.46,0.85141,1.23564,0.62344,0.97031,0.4323,0.35286,0.34031,0.2397,0.45383,0.39604,0.39724,0.25424,1.88885,3.30302,2.3765,1.79865,0.000309202,0.000309202,0.000309202
172,2948.39,0.8292,1.21051,0.59653,0.95164,0.31123,0.38735,0.32431,0.21928,0.46443,0.40383,0.40386,0.23741,1.87435,3.48321,2.38763,1.7997,0.000305308,0.000305308,0.000305308
173,2965.35,0.83802,1.23312,0.6073,0.96318,0.33859,0.37726,0.36051,0.24807,0.35674,0.44564,0.40381,0.24946,1.83249,3.32707,2.46932,1.76148,0.000301422,0.000301422,0.000301422
174,2982.36,0.83935,1.21317,0.60737,0.9596,0.48227,0.35244,0.40758,0.27353,0.51525,0.43321,0.43854,0.25791,1.84558,3.16363,2.21554,1.74615,0.000297546,0.000297546,0.000297546
175,2999.46,0.82489,1.22665,0.59307,0.96004,0.85618,0.28729,0.4026,0.27405,0.57222,0.43416,0.50048,0.26991,1.80776,3.11686,2.32592,1.75036,0.00029368,0.00029368,0.00029368
176,3016.46,0.80977,1.19514,0.58023,0.9553,0.46241,0.34016,0.39533,0.26299,0.39861,0.43582,0.46059,0.2553,1.87231,3.15542,2.42522,1.79323,0.000289824,0.000289824,0.000289824
177,3033.4,0.8317,1.19778,0.59916,0.95964,0.34897,0.39419,0.38037,0.23979,0.41619,0.43704,0.42593,0.24561,1.80628,3.30536,2.31911,1.77104,0.000285979,0.000285979,0.000285979
178,3050.39,0.8402,1.21047,0.61342,0.96118,0.85158,0.33973,0.43106,0.26599,0.51765,0.40586,0.44595,0.26937,1.76027,3.19337,2.10327,1.75905,0.000282146,0.000282146,0.000282146
179,3067.27,0.82043,1.17923,0.57772,0.95537,0.42748,0.45064,0.39555,0.25471,0.45844,0.50345,0.46142,0.26572,1.8819,3.44177,2.36482,1.78332,0.000278324,0.000278324,0.000278324
180,3084.27,0.80712,1.19342,0.58723,0.95408,0.57142,0.35607,0.40404,0.26868,0.37242,0.40323,0.41109,0.24479,1.82725,3.31872,2.34462,1.77462,0.000274514,0.000274514,0.000274514
181,3101.09,0.81909,1.17237,0.58264,0.94447,0.4495,0.40249,0.42064,0.28866,0.45046,0.41209,0.42873,0.2405,1.73878,3.31648,2.11389,1.74846,0.000270716,0.000270716,0.000270716
182,3118.24,0.81192,1.16002,0.57393,0.9464,0.47275,0.4509,0.42142,0.27334,0.47318,0.49676,0.4328,0.23615,1.85902,3.24864,2.20174,1.76953,0.000266932,0.000266932,0.000266932
183,3135.17,0.81409,1.16342,0.5848,0.94843,0.46551,0.32856,0.40486,0.26873,0.46452,0.33073,0.39187,0.2256,1.92051,3.27176,2.30594,1.81148,0.00026316,0.00026316,0.00026316
184,3152.32,0.81873,1.17162,0.58406,0.9468,0.40887,0.36534,0.35639,0.24975,0.32496,0.49136,0.38832,0.21498,1.84907,3.26007,2.2013,1.77039,0.000259403,0.000259403,0.000259403
185,3169.26,0.79392,1.16878,0.57231,0.94776,0.76494,0.34129,0.4205,0.27754,0.66834,0.32982,0.38835,0.23389,1.92046,3.36682,2.25059,1.78029,0.000255659,0.000255659,0.000255659
186,3186.32,0.78546,1.14164,0.56704,0.93327,0.34945,0.44207,0.36432,0.24523,0.35229,0.44805,0.3764,0.21415,1.94036,3.50179,2.46075,1.81558,0.00025193,0.00025193,0.00025193
187,3203.19,0.81098,1.15722,0.57638,0.94377,0.39784,0.36142,0.34903,0.23267,0.38291,0.36248,0.34908,0.20681,1.92616,3.33701,2.44927,1.79428,0.000248217,0.000248217,0.000248217
188,3220.16,0.79402,1.167,0.55916,0.93943,0.36029,0.35875,0.33354,0.22239,0.32568,0.47705,0.34723,0.20349,1.94978,3.41779,2.75438,1.83425,0.000244518,0.000244518,0.000244518
189,3237.1,0.76942,1.12088,0.55056,0.9325,0.36827,0.37377,0.36502,0.25237,0.37182,0.39534,0.35444,0.22081,1.92437,3.40507,2.61377,1.83426,0.000240835,0.000240835,0.000240835
190,3254.26,0.78718,1.11983,0.55638,0.93339,0.39282,0.45519,0.38808,0.26407,0.54375,0.3564,0.39175,0.22313,1.88805,3.41431,2.32099,1.84137,0.000237169,0.000237169,0.000237169
191,3271.42,0.78819,1.14406,0.55771,0.93148,0.36494,0.40234,0.35776,0.24352,0.37063,0.49106,0.38845,0.21818,1.90822,3.47069,2.51773,1.80724,0.000233519,0.000233519,0.000233519
192,3288.57,0.769,1.10955,0.54977,0.93454,0.58913,0.37683,0.40913,0.27421,0.3627,0.51134,0.45046,0.23879,1.86766,3.42299,2.30675,1.74426,0.000229886,0.000229886,0.000229886
193,3305.51,0.76875,1.11197,0.54959,0.92693,0.64575,0.32531,0.38791,0.25086,0.44313,0.34691,0.34232,0.20635,1.81888,3.27333,2.42119,1.73755,0.00022627,0.00022627,0.00022627
194,3322.35,0.7845,1.1381,0.56335,0.93997,0.59165,0.31068,0.38483,0.26485,0.53999,0.39096,0.43623,0.2289,1.94618,3.23068,2.53509,1.83285,0.000222672,0.000222672,0.000222672
195,3339.27,0.78072,1.1324,0.56087,0.93666,0.38771,0.31423,0.3344,0.23055,0.35848,0.39104,0.36078,0.21102,1.85069,3.27941,2.51482,1.79086,0.000219092,0.000219092,0.000219092
196,3356.23,0.75317,1.10576,0.53376,0.93649,0.39898,0.43372,0.42591,0.26928,0.39501,0.44295,0.43281,0.2476,1.87405,3.23408,2.23184,1.76415,0.000215531,0.000215531,0.000215531
197,3373.07,0.74402,1.09566,0.53529,0.92669,0.71253,0.33642,0.4096,0.25967,0.68648,0.34769,0.41939,0.23933,1.92609,3.36193,2.42883,1.80365,0.000211989,0.000211989,0.000211989
198,3390.11,0.75515,1.09198,0.53694,0.92642,0.42689,0.40756,0.39097,0.26355,0.44323,0.43336,0.42019,0.2449,1.95236,3.40778,2.30381,1.82513,0.000208466,0.000208466,0.000208466
199,3407.33,0.76029,1.10105,0.53145,0.92844,0.49106,0.3807,0.40611,0.29386,0.5058,0.40951,0.45312,0.26595,1.86019,3.5783,2.16642,1.79428,0.000204963,0.000204963,0.000204963
200,3424.84,0.74473,1.10834,0.54325,0.93363,0.45117,0.4327,0.40062,0.2808,0.45891,0.46119,0.43145,0.24564,1.82424,3.51148,2.09272,1.76809,0.00020148,0.00020148,0.00020148
201,3441.85,0.7591,1.11579,0.53778,0.92926,0.43794,0.4125,0.40299,0.26248,0.48052,0.46176,0.4721,0.25181,1.92411,3.35668,2.27836,1.83326,0.000198017,0.000198017,0.000198017
202,3458.93,0.75653,1.08429,0.54963,0.92824,0.41939,0.46107,0.40711,0.2778,0.41481,0.46395,0.41836,0.25787,1.76882,3.35776,2.06907,1.72081,0.000194576,0.000194576,0.000194576
203,3475.97,0.75642,1.09165,0.52885,0.91415,0.34628,0.42212,0.38275,0.25863,0.37354,0.5106,0.4261,0.24556,1.93226,3.25784,2.27967,1.91016,0.000191155,0.000191155,0.000191155
204,3493.03,0.73493,1.07718,0.52497,0.92027,0.40313,0.41343,0.39175,0.26813,0.38786,0.4784,0.42088,0.23666,1.92396,3.33511,2.24792,1.9226,0.000187757,0.000187757,0.000187757
205,3510.11,0.75413,1.09429,0.53048,0.93491,0.38383,0.39589,0.38461,0.2674,0.42872,0.41087,0.40767,0.23766,1.85914,3.26925,2.23119,1.84405,0.00018438,0.00018438,0.00018438
206,3527.21,0.72769,1.07227,0.51784,0.91275,0.768,0.32933,0.39645,0.27906,0.45109,0.46903,0.47527,0.2776,1.76529,3.34623,2.11932,1.73612,0.000181025,0.000181025,0.000181025
207,3544.18,0.74162,1.0864,0.52793,0.92628,0.3684,0.42451,0.39865,0.27373,0.45293,0.47436,0.44475,0.27709,1.85912,3.35246,2.10024,1.80974,0.000177694,0.000177694,0.000177694
208,3561.28,0.73891,1.10741,0.52196,0.91797,0.33583,0.46522,0.4084,0.27789,0.41296,0.52879,0.47695,0.29519,1.83338,3.21476,2.14027,1.76655,0.000174385,0.000174385,0.000174385
209,3578.69,0.73557,1.06642,0.52675,0.92463,0.4554,0.33919,0.38176,0.2701,0.42436,0.43086,0.40817,0.26229,1.87255,3.34591,2.2896,1.82756,0.0001711,0.0001711,0.0001711
210,3595.76,0.72087,1.07186,0.52187,0.92026,0.45518,0.34753,0.37063,0.25011,0.46157,0.36234,0.38155,0.22707,1.86276,3.46114,2.42322,1.81896,0.000167839,0.000167839,0.000167839
211,3612.75,0.72802,1.09482,0.5265,0.91737,0.39431,0.47403,0.39301,0.26247,0.52145,0.41345,0.44692,0.26902,1.83967,3.38794,2.31921,1.77798,0.000164602,0.000164602,0.000164602
212,3629.83,0.71833,1.05482,0.50748,0.91758,0.42832,0.38513,0.38481,0.26611,0.38854,0.5081,0.40998,0.2424,1.88244,3.42212,2.2995,1.8152,0.000161389,0.000161389,0.000161389
213,3646.72,0.72022,1.04595,0.51749,0.9136,0.41873,0.4239,0.37365,0.2561,0.45219,0.51344,0.42935,0.24996,1.85391,3.52382,2.36611,1.77908,0.000158201,0.000158201,0.000158201
214,3663.56,0.6976,1.00576,0.49161,0.90728,0.35751,0.44568,0.3846,0.25836,0.59837,0.38306,0.43884,0.2366,1.84585,3.35898,2.18787,1.76098,0.000155039,0.000155039,0.000155039
215,3680.68,0.73738,1.08122,0.52096,0.91608,0.43499,0.36373,0.35531,0.24513,0.68123,0.41807,0.41893,0.22848,1.86663,3.30124,2.24748,1.75189,0.000151902,0.000151902,0.000151902
216,3697.66,0.70155,1.03868,0.50205,0.9102,0.3843,0.45378,0.37857,0.2579,0.37826,0.50062,0.39028,0.2303,1.80056,3.26259,2.25961,1.68834,0.000148791,0.000148791,0.000148791
217,3714.69,0.72779,1.07667,0.50618,0.92068,0.34755,0.47703,0.39837,0.27613,0.40997,0.5796,0.46545,0.25615,1.77134,3.32494,2.27004,1.68646,0.000145706,0.000145706,0.000145706
218,3731.58,0.72331,1.07183,0.50676,0.91467,0.70329,0.33086,0.3891,0.25586,0.64366,0.34753,0.38493,0.22938,1.82781,3.38183,2.29286,1.79995,0.000142648,0.000142648,0.000142648
219,3748.5,0.70865,1.04262,0.5013,0.91332,0.3692,0.45288,0.40355,0.26407,0.39614,0.50596,0.41281,0.24484,1.87596,3.47027,2.28838,1.80926,0.000139617,0.000139617,0.000139617
220,3765.59,0.70506,1.03631,0.49633,0.90778,0.37246,0.4585,0.39473,0.25875,0.36789,0.46816,0.39267,0.24611,1.88355,3.60117,2.48776,1.80206,0.000136613,0.000136613,0.000136613
221,3782.42,0.68607,0.98722,0.49015,0.9074,0.71732,0.31638,0.3907,0.27049,0.52199,0.37253,0.44581,0.25619,1.78973,3.62987,2.22541,1.72773,0.000133637,0.000133637,0.000133637
222,3799.45,0.69186,1.00691,0.49095,0.90886,0.39802,0.39213,0.3953,0.27075,0.73784,0.31885,0.39107,0.23876,1.8486,3.67869,2.24386,1.78419,0.000130689,0.000130689,0.000130689
223,3816.31,0.68167,0.99872,0.48467,0.9024,0.44773,0.36606,0.38776,0.27281,0.42594,0.38218,0.40698,0.24295,1.78999,3.5794,2.21129,1.72668,0.000127769,0.000127769,0.000127769
224,3833.3,0.70021,1.0557,0.48602,0.90412,0.36762,0.44875,0.3821,0.26116,0.36626,0.46059,0.40038,0.2435,1.78085,3.51078,2.31615,1.65599,0.000124877,0.000124877,0.000124877
225,3850.17,0.69007,1.02337,0.48858,0.90347,0.33356,0.43179,0.36357,0.2514,0.33013,0.44969,0.37505,0.23222,1.84486,3.67027,2.46138,1.70049,0.000122015,0.000122015,0.000122015
226,3867.2,0.68494,0.99817,0.4893,0.9038,0.49847,0.3836,0.37763,0.26783,0.37785,0.53668,0.41264,0.24279,1.85265,3.63718,2.24468,1.71659,0.000119181,0.000119181,0.000119181
227,3884.08,0.6762,1.00677,0.48728,0.90747,0.46117,0.45795,0.42106,0.28095,0.46902,0.46749,0.44411,0.25471,1.812,3.61092,2.16194,1.70901,0.000116377,0.000116377,0.000116377
228,3901.1,0.68577,1.01204,0.48195,0.90206,0.42,0.40372,0.37283,0.25151,0.40769,0.40338,0.38954,0.22261,1.84763,3.58584,2.4032,1.74194,0.000113603,0.000113603,0.000113603
229,3918.08,0.68499,1.02598,0.48442,0.9049,0.42896,0.43698,0.376,0.24492,0.42105,0.44153,0.39914,0.22593,1.81595,3.4647,2.34702,1.74036,0.000110859,0.000110859,0.000110859
230,3935.06,0.68237,0.95692,0.48001,0.89832,0.42626,0.42698,0.39066,0.26171,0.40001,0.52105,0.42178,0.24746,1.80723,3.59264,2.36589,1.71291,0.000108146,0.000108146,0.000108146
231,3952.05,0.68446,1.0109,0.48257,0.90313,0.42399,0.44401,0.39032,0.25517,0.41324,0.44957,0.40465,0.23171,1.78214,3.60952,2.2039,1.70872,0.000105463,0.000105463,0.000105463
232,3969.02,0.6822,1.00148,0.4813,0.89549,0.42648,0.37871,0.37424,0.26013,0.38641,0.44441,0.39412,0.24068,1.75314,3.55138,2.19915,1.66426,0.000102811,0.000102811,0.000102811
233,3985.86,0.67567,1.0142,0.47067,0.90228,0.41996,0.41994,0.37755,0.25682,0.41441,0.43514,0.3697,0.2359,1.72292,3.52063,2.2703,1.67263,0.000100191,0.000100191,0.000100191
234,4002.99,0.68082,1.00154,0.48934,0.89784,0.41004,0.40001,0.38996,0.25754,0.38879,0.47737,0.40164,0.2257,1.73942,3.47795,2.18074,1.67613,9.76022e-05,9.76022e-05,9.76022e-05
235,4020,0.66202,0.99017,0.47496,0.8983,0.69024,0.31975,0.38243,0.26465,0.40653,0.47701,0.41521,0.25189,1.82264,3.56691,2.26011,1.72214,9.50453e-05,9.50453e-05,9.50453e-05
236,4036.99,0.66803,1.00819,0.47638,0.88948,0.4006,0.39611,0.38482,0.26398,0.3494,0.50386,0.40621,0.23835,1.85047,3.58092,2.25457,1.79464,9.25205e-05,9.25205e-05,9.25205e-05
237,4053.9,0.68963,0.97443,0.48495,0.90666,0.3761,0.44241,0.39948,0.26837,0.41367,0.37531,0.3824,0.23892,1.87528,3.65129,2.33763,1.82435,9.00282e-05,9.00282e-05,9.00282e-05
238,4070.89,0.66996,0.98513,0.47512,0.90256,0.57833,0.33086,0.38388,0.27369,0.39729,0.36142,0.38563,0.23829,1.80505,3.62237,2.35065,1.71021,8.75685e-05,8.75685e-05,8.75685e-05
239,4087.94,0.68553,1.02572,0.48046,0.89243,0.54326,0.3647,0.37697,0.25899,0.54168,0.37531,0.3837,0.22751,1.80257,3.61041,2.25578,1.68465,8.51419e-05,8.51419e-05,8.51419e-05
240,4104.92,0.64946,0.9611,0.4596,0.8967,0.72137,0.33214,0.37496,0.26147,0.67519,0.34877,0.39207,0.22473,1.76098,3.53544,2.31805,1.67641,8.27485e-05,8.27485e-05,8.27485e-05
241,4121.86,0.6545,0.96692,0.45969,0.89374,0.7336,0.32553,0.39129,0.26985,0.4262,0.36107,0.38897,0.23751,1.72358,3.52193,2.27029,1.63189,8.03886e-05,8.03886e-05,8.03886e-05
242,4139.09,0.66171,0.96349,0.47296,0.90237,0.60701,0.35864,0.39308,0.28052,0.59389,0.39877,0.42758,0.24912,1.74425,3.48544,2.2608,1.66196,7.80625e-05,7.80625e-05,7.80625e-05
243,4156.09,0.67713,0.96701,0.47051,0.89535,0.49156,0.34245,0.39044,0.26818,0.51073,0.35837,0.40535,0.2423,1.76486,3.42473,2.33081,1.68835,7.57704e-05,7.57704e-05,7.57704e-05
244,4173.18,0.65432,0.96881,0.46486,0.89656,0.46059,0.37474,0.38258,0.27302,0.4569,0.37752,0.41657,0.25072,1.74662,3.35286,2.26503,1.65725,7.35126e-05,7.35126e-05,7.35126e-05
245,4190.12,0.654,0.96913,0.46294,0.88877,0.45028,0.38028,0.40129,0.2748,0.44572,0.38295,0.42073,0.24489,1.75967,3.38369,2.32719,1.65111,7.12894e-05,7.12894e-05,7.12894e-05
246,4207.21,0.65172,0.95974,0.46325,0.89003,0.55387,0.38117,0.38719,0.27547,0.5675,0.39467,0.4256,0.23823,1.75071,3.54373,2.32904,1.6567,6.91009e-05,6.91009e-05,6.91009e-05
247,4224.26,0.65627,0.98283,0.46114,0.89007,0.72379,0.31899,0.39185,0.2726,0.71236,0.33642,0.39812,0.23563,1.74451,3.51549,2.29666,1.68207,6.69474e-05,6.69474e-05,6.69474e-05
248,4241.24,0.65122,0.9757,0.45094,0.89428,0.41119,0.361,0.38556,0.28085,0.54785,0.35031,0.39811,0.23259,1.7592,3.50314,2.29958,1.68612,6.48291e-05,6.48291e-05,6.48291e-05
249,4258.35,0.65558,0.95378,0.45904,0.8968,0.38959,0.40286,0.39721,0.27701,0.40204,0.45728,0.39988,0.23323,1.77461,3.52658,2.27187,1.67571,6.27463e-05,6.27463e-05,6.27463e-05
250,4275.43,0.65073,0.95233,0.46004,0.89564,0.40509,0.37924,0.38796,0.26996,0.36688,0.48426,0.39815,0.22963,1.83065,3.60885,2.3024,1.72184,6.06992e-05,6.06992e-05,6.06992e-05
